lng,lat,value
121.4848682,31.24077607,7057.142857142857
121.1305531,31.15545432,4500.0
121.4433964,31.19455677,6583.333333333333
121.5504546,31.22734829,5933.333333333333
121.4304544,31.22684797,7500.0
121.4915856,31.23724715,7500.0
121.4035693,31.25497337,7250.0
121.3886119,31.11884258,7666.666666666667
121.5115865,31.2697467,10000.0
121.496563,31.41027947,8000.0
121.2725951,31.38015534,6500.0
121.4534318,31.23384493,7166.666666666667
121.34848,30.74785238,5000.0
121.4805037,30.92372011,7000.0
