lng,lat,value
121.4848682,31.24077607,7105.343511450382
121.1305531,31.15545432,7583.333333333333
121.5325199,31.26552414,6458.333333333333
121.4433964,31.19455677,7147.826086956522
121.5504546,31.22734829,7188.679245283019
121.4304544,31.22684797,6600.0
121.4915856,31.23724715,5330.0
121.4035693,31.25497337,7526.315789473684
121.3886119,31.11884258,6971.698113207547
121.2344796,31.03713518,8013.333333333333
121.5115865,31.2697467,8750.0
121.496563,31.41027947,6442.857142857143
121.2725951,31.38015534,7200.0
121.4534318,31.23384493,7238.888888888889
121.4035569,31.62856998,5000.0
121.34848,30.74785238,7666.666666666667
121.4805037,30.92372011,7500.0
