lng,lat,value
121.4848682,31.24077607,6200.0
121.1305531,31.15545432,7207.142857142857
121.5325199,31.26552414,6000.0
121.4433964,31.19455677,7493.333333333333
121.5504546,31.22734829,6563.478260869565
121.4304544,31.22684797,6685.0
121.4915856,31.23724715,7632.142857142857
121.4035693,31.25497337,6509.090909090909
121.3886119,31.11884258,6572.340425531915
121.2344796,31.03713518,8000.0
121.5115865,31.2697467,8050.0
121.496563,31.41027947,6543.75
121.2725951,31.38015534,6115.384615384615
121.4534318,31.23384493,6108.108108108108
121.4035569,31.62856998,500.0
121.34848,30.74785238,9000.0
121.4805037,30.92372011,8285.714285714286
