lng,lat,value
121.4848682,31.24077607,8487.596899224805
121.1305531,31.15545432,9287.5
121.5325199,31.26552414,7500.0
121.4433964,31.19455677,4235.294117647059
121.5504546,31.22734829,7874.137931034483
121.4304544,31.22684797,7336.0
121.4915856,31.23724715,6530.0
121.4035693,31.25497337,6822.222222222223
121.3886119,31.11884258,5985.714285714285
121.2344796,31.03713518,9333.333333333334
121.5115865,31.2697467,7595.833333333333
121.496563,31.41027947,9894.117647058823
121.2725951,31.38015534,6550.0
121.4534318,31.23384493,5233.333333333333
121.4805037,30.92372011,10000.0
