lng,lat,value
121.4848682,31.24077607,7795.364238410596
121.1305531,31.15545432,7329.411764705882
121.5325199,31.26552414,7922.35294117647
121.4433964,31.19455677,7720.967741935484
121.5504546,31.22734829,7414.782608695652
121.4304544,31.22684797,10411.764705882353
121.4915856,31.23724715,8971.42857142857
121.4035693,31.25497337,8102.272727272727
121.3886119,31.11884258,8418.556701030928
121.2344796,31.03713518,8702.380952380952
121.5115865,31.2697467,7203.508771929824
121.496563,31.41027947,8617.64705882353
121.2725951,31.38015534,8188.571428571428
121.4534318,31.23384493,8125.581395348837
121.4035569,31.62856998,500.0
121.34848,30.74785238,9000.0
121.4805037,30.92372011,8700.0
