name1,name2,value
纹绣师,上海,500.0
纹绣师,青浦区,0.0
纹绣师,杨浦区,0.0
纹绣师,徐汇区,8000.0
纹绣师,浦东新区,5000.0
纹绣师,长宁区,0.0
纹绣师,黄浦区,0.0
纹绣师,普陀区,0.0
纹绣师,闵行区,10000.0
纹绣师,松江区,0.0
纹绣师,虹口区,0.0
纹绣师,宝山区,0.0
纹绣师,嘉定区,0.0
纹绣师,静安区,0.0
纹绣师,崇明区,0.0
纹绣师,金山区,0.0
纹绣师,奉贤区,0.0
美甲师,上海,5617.64705882353
美甲师,青浦区,6000.0
美甲师,杨浦区,8000.0
美甲师,徐汇区,4625.0
美甲师,浦东新区,6750.0
美甲师,长宁区,10000.0
美甲师,黄浦区,6500.0
美甲师,普陀区,7000.0
美甲师,闵行区,7750.0
美甲师,松江区,8000.0
美甲师,虹口区,7000.0
美甲师,宝山区,6666.666666666667
美甲师,嘉定区,8000.0
美甲师,静安区,8250.0
美甲师,崇明区,0.0
美甲师,金山区,0.0
美甲师,奉贤区,0.0
健身教练,上海,5715.384615384615
健身教练,青浦区,0.0
健身教练,杨浦区,11500.0
健身教练,徐汇区,5250.0
健身教练,浦东新区,7125.0
健身教练,长宁区,0.0
健身教练,黄浦区,8250.0
健身教练,普陀区,8500.0
健身教练,闵行区,13620.0
健身教练,松江区,6000.0
健身教练,虹口区,10000.0
健身教练,宝山区,0.0
健身教练,嘉定区,9000.0
健身教练,静安区,7666.666666666667
健身教练,崇明区,0.0
健身教练,金山区,0.0
健身教练,奉贤区,4600.0
旅游顾问,上海,13666.666666666666
旅游顾问,青浦区,0.0
旅游顾问,杨浦区,9000.0
旅游顾问,徐汇区,8000.0
旅游顾问,浦东新区,6400.0
旅游顾问,长宁区,7000.0
旅游顾问,黄浦区,0.0
旅游顾问,普陀区,6000.0
旅游顾问,闵行区,8500.0
旅游顾问,松江区,10000.0
旅游顾问,虹口区,0.0
旅游顾问,宝山区,500.0
旅游顾问,嘉定区,6000.0
旅游顾问,静安区,8000.0
旅游顾问,崇明区,0.0
旅游顾问,金山区,0.0
旅游顾问,奉贤区,3000.0
签证,上海,6714.285714285715
签证,青浦区,0.0
签证,杨浦区,6000.0
签证,徐汇区,0.0
签证,浦东新区,0.0
签证,长宁区,400.0
签证,黄浦区,5000.0
签证,普陀区,0.0
签证,闵行区,4000.0
签证,松江区,0.0
签证,虹口区,0.0
签证,宝山区,0.0
签证,嘉定区,0.0
签证,静安区,8000.0
签证,崇明区,0.0
签证,金山区,0.0
签证,奉贤区,0.0
票务,上海,5285.714285714285
票务,青浦区,0.0
票务,杨浦区,0.0
票务,徐汇区,4000.0
票务,浦东新区,5166.666666666667
票务,长宁区,4333.333333333333
票务,黄浦区,6000.0
票务,普陀区,0.0
票务,闵行区,0.0
票务,松江区,0.0
票务,虹口区,0.0
票务,宝山区,0.0
票务,嘉定区,0.0
票务,静安区,4500.0
票务,崇明区,0.0
票务,金山区,0.0
票务,奉贤区,6000.0
服务业,上海,4903.488372093023
服务业,青浦区,4600.0
服务业,杨浦区,4488.372093023256
服务业,徐汇区,5056.603773584906
服务业,浦东新区,4819.907407407408
服务业,长宁区,4553.571428571428
服务业,黄浦区,5252.795031055901
服务业,普陀区,4784.313725490196
服务业,闵行区,4814.102564102564
服务业,松江区,4055.5555555555557
服务业,虹口区,5116.666666666667
服务业,宝山区,5192.307692307692
服务业,嘉定区,4777.777777777777
服务业,静安区,4886.363636363636
服务业,崇明区,0.0
服务业,金山区,4500.0
服务业,奉贤区,3200.0
酒店前台,上海,4250.0
酒店前台,青浦区,0.0
酒店前台,杨浦区,4000.0
酒店前台,徐汇区,4333.333333333333
酒店前台,浦东新区,4285.714285714285
酒店前台,长宁区,5250.0
酒店前台,黄浦区,5000.0
酒店前台,普陀区,0.0
酒店前台,闵行区,4500.0
酒店前台,松江区,5500.0
酒店前台,虹口区,4666.666666666667
酒店前台,宝山区,4000.0
酒店前台,嘉定区,0.0
酒店前台,静安区,4000.0
酒店前台,崇明区,0.0
酒店前台,金山区,0.0
酒店前台,奉贤区,0.0
酒店管理,上海,5394.736842105263
酒店管理,青浦区,8666.666666666666
酒店管理,杨浦区,4000.0
酒店管理,徐汇区,5850.0
酒店管理,浦东新区,5733.333333333333
酒店管理,长宁区,4795.454545454545
酒店管理,黄浦区,17500.0
酒店管理,普陀区,7000.0
酒店管理,闵行区,6366.666666666667
酒店管理,松江区,6500.0
酒店管理,虹口区,6000.0
酒店管理,宝山区,4200.0
酒店管理,嘉定区,7405.555555555556
酒店管理,静安区,5416.666666666667
酒店管理,崇明区,0.0
酒店管理,金山区,0.0
酒店管理,奉贤区,5622.222222222223
餐饮管理,上海,7730.215827338129
餐饮管理,青浦区,5142.857142857143
餐饮管理,杨浦区,6577.777777777777
餐饮管理,徐汇区,6375.0
餐饮管理,浦东新区,6392.708333333333
餐饮管理,长宁区,6925.0
餐饮管理,黄浦区,6951.428571428572
餐饮管理,普陀区,10147.058823529413
餐饮管理,闵行区,8465.51724137931
餐饮管理,松江区,6251.428571428572
餐饮管理,虹口区,6016.666666666667
餐饮管理,宝山区,5686.666666666667
餐饮管理,嘉定区,7365.116279069767
餐饮管理,静安区,6986.88524590164
餐饮管理,崇明区,7000.0
餐饮管理,金山区,0.0
餐饮管理,奉贤区,8200.0
保安,上海,5823.529411764706
保安,青浦区,5447.368421052632
保安,杨浦区,5430.0
保安,徐汇区,5845.833333333333
保安,浦东新区,5679.761904761905
保安,长宁区,5307.407407407408
保安,黄浦区,5342.105263157895
保安,普陀区,6225.0
保安,闵行区,5120.454545454545
保安,松江区,6033.333333333333
保安,虹口区,5555.555555555556
保安,宝山区,5416.666666666667
保安,嘉定区,5061.538461538462
保安,静安区,6347.826086956522
保安,崇明区,4000.0
保安,金山区,4000.0
保安,奉贤区,4681.818181818182
保洁,上海,4247.916666666667
保洁,青浦区,3444.4444444444443
保洁,杨浦区,3785.714285714286
保洁,徐汇区,4115.789473684211
保洁,浦东新区,4216.363636363636
保洁,长宁区,4235.294117647059
保洁,黄浦区,4930.30303030303
保洁,普陀区,3789.4736842105262
保洁,闵行区,4260.975609756098
保洁,松江区,3615.3846153846152
保洁,虹口区,3625.0
保洁,宝山区,4686.666666666667
保洁,嘉定区,4833.333333333333
保洁,静安区,4923.076923076923
保洁,崇明区,0.0
保洁,金山区,3000.0
保洁,奉贤区,3642.8571428571427
司机,上海,5605.8441558441555
司机,青浦区,6203.846153846154
司机,杨浦区,7114.285714285715
司机,徐汇区,6916.666666666667
司机,浦东新区,6944.827586206897
司机,长宁区,7000.0
司机,黄浦区,6747.058823529412
司机,普陀区,6666.666666666667
司机,闵行区,5622.123893805309
司机,松江区,5906.25
司机,虹口区,6111.111111111111
司机,宝山区,5629.166666666667
司机,嘉定区,5457.777777777777
司机,静安区,7000.0
司机,崇明区,7250.0
司机,金山区,7333.333333333333
司机,奉贤区,5943.478260869565
市场策划,上海,7247.058823529412
市场策划,青浦区,7537.5
市场策划,杨浦区,7412.5
市场策划,徐汇区,7229.824561403509
市场策划,浦东新区,6856.818181818182
市场策划,长宁区,4552.941176470588
市场策划,黄浦区,5804.347826086957
市场策划,普陀区,6659.090909090909
市场策划,闵行区,7514.285714285715
市场策划,松江区,13687.5
市场策划,虹口区,7233.333333333333
市场策划,宝山区,7662.5
市场策划,嘉定区,5609.090909090909
市场策划,静安区,6012.121212121212
市场策划,崇明区,0.0
市场策划,金山区,5833.333333333333
市场策划,奉贤区,3375.0
市场顾问,上海,6200.0
市场顾问,青浦区,7207.142857142857
市场顾问,杨浦区,6000.0
市场顾问,徐汇区,7493.333333333333
市场顾问,浦东新区,6563.478260869565
市场顾问,长宁区,6685.0
市场顾问,黄浦区,7632.142857142857
市场顾问,普陀区,6509.090909090909
市场顾问,闵行区,6572.340425531915
市场顾问,松江区,8000.0
市场顾问,虹口区,8050.0
市场顾问,宝山区,6543.75
市场顾问,嘉定区,6115.384615384615
市场顾问,静安区,6108.108108108108
市场顾问,崇明区,500.0
市场顾问,金山区,9000.0
市场顾问,奉贤区,8285.714285714286
市场推广,上海,7342.402826855124
市场推广,青浦区,5241.176470588235
市场推广,杨浦区,8722.222222222223
市场推广,徐汇区,8006.666666666667
市场推广,浦东新区,7974.757281553398
市场推广,长宁区,6855.555555555556
市场推广,黄浦区,6750.0
市场推广,普陀区,5900.0
市场推广,闵行区,7523.684210526316
市场推广,松江区,8716.666666666666
市场推广,虹口区,8305.882352941177
市场推广,宝山区,7050.0
市场推广,嘉定区,7226.086956521739
市场推广,静安区,7987.5
市场推广,崇明区,500.0
市场推广,金山区,8000.0
市场推广,奉贤区,7500.0
sem,上海,6484.302325581395
sem,青浦区,6411.111111111111
sem,杨浦区,4733.333333333333
sem,徐汇区,4136.363636363636
sem,浦东新区,6860.0
sem,长宁区,6552.941176470588
sem,黄浦区,6562.5
sem,普陀区,6668.75
sem,闵行区,9803.703703703704
sem,松江区,7000.0
sem,虹口区,7650.0
sem,宝山区,7285.714285714285
sem,嘉定区,5277.777777777777
sem,静安区,5697.674418604651
sem,崇明区,0.0
sem,金山区,0.0
sem,奉贤区,8666.666666666666
网络营销,上海,6933.6569579288025
网络营销,青浦区,4368.0
网络营销,杨浦区,8040.0
网络营销,徐汇区,6230.392156862745
网络营销,浦东新区,6687.0
网络营销,长宁区,5706.25
网络营销,黄浦区,5229.090909090909
网络营销,普陀区,5166.666666666667
网络营销,闵行区,6991.150442477876
网络营销,松江区,5696.0
网络营销,虹口区,8906.666666666666
网络营销,宝山区,6186.95652173913
网络营销,嘉定区,5945.945945945946
网络营销,静安区,5980.821917808219
网络营销,崇明区,0.0
网络营销,金山区,7333.333333333333
网络营销,奉贤区,7384.615384615385
活动策划,上海,6976.685393258427
活动策划,青浦区,8194.444444444445
活动策划,杨浦区,7925.806451612903
活动策划,徐汇区,6500.934579439252
活动策划,浦东新区,6821.0526315789475
活动策划,长宁区,6819.2307692307695
活动策划,黄浦区,6927.027027027027
活动策划,普陀区,6553.448275862069
活动策划,闵行区,7151.063829787234
活动策划,松江区,8538.095238095239
活动策划,虹口区,6150.0
活动策划,宝山区,7511.764705882353
活动策划,嘉定区,6209.523809523809
活动策划,静安区,7298.484848484848
活动策划,崇明区,6000.0
活动策划,金山区,5642.857142857143
活动策划,奉贤区,5688.888888888889
销售经理,上海,8097.619047619048
销售经理,青浦区,8106.666666666667
销售经理,杨浦区,8500.0
销售经理,徐汇区,6973.684210526316
销售经理,浦东新区,8134.426229508197
销售经理,长宁区,7832.258064516129
销售经理,黄浦区,6720.0
销售经理,普陀区,7443.243243243243
销售经理,闵行区,6483.48623853211
销售经理,松江区,7316.666666666667
销售经理,虹口区,7940.0
销售经理,宝山区,8392.0
销售经理,嘉定区,7385.185185185185
销售经理,静安区,7978.787878787879
销售经理,崇明区,0.0
销售经理,金山区,4250.0
销售经理,奉贤区,9333.333333333334
销售代表,上海,7152.980132450331
销售代表,青浦区,7420.0
销售代表,杨浦区,7130.555555555556
销售代表,徐汇区,7414.0625
销售代表,浦东新区,7835.862068965517
销售代表,长宁区,8004.255319148936
销售代表,黄浦区,7537.777777777777
销售代表,普陀区,7804.444444444444
销售代表,闵行区,8200.0
销售代表,松江区,7157.142857142857
销售代表,虹口区,8779.411764705883
销售代表,宝山区,7989.36170212766
销售代表,嘉定区,7533.333333333333
销售代表,静安区,8243.103448275862
销售代表,崇明区,0.0
销售代表,金山区,6000.0
销售代表,奉贤区,8357.142857142857
大客户销售,上海,8031.168831168831
大客户销售,青浦区,6865.517241379311
大客户销售,杨浦区,7400.0
大客户销售,徐汇区,7604.210526315789
大客户销售,浦东新区,7955.7522123893805
大客户销售,长宁区,9457.142857142857
大客户销售,黄浦区,6037.142857142857
大客户销售,普陀区,5197.5
大客户销售,闵行区,7311.363636363636
大客户销售,松江区,7013.636363636364
大客户销售,虹口区,6333.333333333333
大客户销售,宝山区,7500.0
大客户销售,嘉定区,7537.096774193548
大客户销售,静安区,6123.943661971831
大客户销售,崇明区,0.0
大客户销售,金山区,6333.333333333333
大客户销售,奉贤区,6916.666666666667
电话销售,上海,7121.235521235521
电话销售,青浦区,6187.5
电话销售,杨浦区,6392.857142857143
电话销售,徐汇区,8012.1621621621625
电话销售,浦东新区,6637.179487179487
电话销售,长宁区,6758.823529411765
电话销售,黄浦区,6668.181818181818
电话销售,普陀区,5484.848484848485
电话销售,闵行区,6840.0
电话销售,松江区,6538.888888888889
电话销售,虹口区,6902.7027027027025
电话销售,宝山区,6288.235294117647
电话销售,嘉定区,6970.588235294118
电话销售,静安区,6801.754385964912
电话销售,崇明区,0.0
电话销售,金山区,8000.0
电话销售,奉贤区,6136.8421052631575
商品经理,上海,8450.632911392406
商品经理,青浦区,17250.0
商品经理,杨浦区,8500.0
商品经理,徐汇区,7527.777777777777
商品经理,浦东新区,8140.476190476191
商品经理,长宁区,7909.090909090909
商品经理,黄浦区,8142.857142857143
商品经理,普陀区,8714.285714285714
商品经理,闵行区,6752.380952380952
商品经理,松江区,8071.428571428572
商品经理,虹口区,9666.666666666666
商品经理,宝山区,8425.0
商品经理,嘉定区,6727.272727272727
商品经理,静安区,7790.0
商品经理,崇明区,0.0
商品经理,金山区,10000.0
商品经理,奉贤区,9000.0
广告销售,上海,6587.5
广告销售,青浦区,0.0
广告销售,杨浦区,8040.0
广告销售,徐汇区,8090.322580645161
广告销售,浦东新区,8577.777777777777
广告销售,长宁区,8176.470588235294
广告销售,黄浦区,6373.333333333333
广告销售,普陀区,5186.666666666667
广告销售,闵行区,5500.0
广告销售,松江区,10000.0
广告销售,虹口区,8000.0
广告销售,宝山区,7666.666666666667
广告销售,嘉定区,4540.0
广告销售,静安区,4914.285714285715
广告销售,崇明区,7000.0
广告销售,金山区,0.0
广告销售,奉贤区,0.0
销售总监,上海,11889.25925925926
销售总监,青浦区,9912.5
销售总监,杨浦区,11800.0
销售总监,徐汇区,14493.75
销售总监,浦东新区,12047.191011235955
销售总监,长宁区,10477.272727272728
销售总监,黄浦区,13207.142857142857
销售总监,普陀区,7618.181818181818
销售总监,闵行区,8738.805970149253
销售总监,松江区,14500.0
销售总监,虹口区,9000.0
销售总监,宝山区,15190.90909090909
销售总监,嘉定区,17083.333333333332
销售总监,静安区,12138.095238095239
销售总监,崇明区,10000.0
销售总监,金山区,14000.0
销售总监,奉贤区,11266.666666666666
市场营销,上海,7902.492211838006
市场营销,青浦区,6105.555555555556
市场营销,杨浦区,7300.0
市场营销,徐汇区,7453.846153846154
市场营销,浦东新区,7703.105590062112
市场营销,长宁区,8265.217391304348
市场营销,黄浦区,6489.74358974359
市场营销,普陀区,5632.35294117647
市场营销,闵行区,7327.927927927928
市场营销,松江区,8725.490196078432
市场营销,虹口区,6486.95652173913
市场营销,宝山区,9428.57142857143
市场营销,嘉定区,8642.857142857143
市场营销,静安区,7453.7037037037035
市场营销,崇明区,0.0
市场营销,金山区,5250.0
市场营销,奉贤区,8600.0
市场总监,上海,13368.57142857143
市场总监,青浦区,12000.0
市场总监,杨浦区,7600.0
市场总监,徐汇区,11725.806451612903
市场总监,浦东新区,13237.5
市场总监,长宁区,12880.0
市场总监,黄浦区,16258.064516129032
市场总监,普陀区,13375.0
市场总监,闵行区,14921.052631578947
市场总监,松江区,19250.0
市场总监,虹口区,16850.0
市场总监,宝山区,8742.857142857143
市场总监,嘉定区,8214.285714285714
市场总监,静安区,19622.222222222223
市场总监,崇明区,0.0
市场总监,金山区,10000.0
市场总监,奉贤区,15050.0
seo,上海,6480.110497237569
seo,青浦区,6411.111111111111
seo,杨浦区,5440.0
seo,徐汇区,4125.0
seo,浦东新区,6611.538461538462
seo,长宁区,6400.0
seo,黄浦区,6363.636363636364
seo,普陀区,6580.0
seo,闵行区,9248.148148148148
seo,松江区,8500.0
seo,虹口区,3533.3333333333335
seo,宝山区,7444.444444444444
seo,嘉定区,5125.0
seo,静安区,5648.837209302325
seo,崇明区,0.0
seo,金山区,0.0
seo,奉贤区,8000.0
品牌经理,上海,9453.260869565218
品牌经理,青浦区,7700.0
品牌经理,杨浦区,7004.761904761905
品牌经理,徐汇区,6309.803921568628
品牌经理,浦东新区,7060.869565217391
品牌经理,长宁区,8895.454545454546
品牌经理,黄浦区,9292.105263157895
品牌经理,普陀区,6377.272727272727
品牌经理,闵行区,6788.732394366197
品牌经理,松江区,5863.636363636364
品牌经理,虹口区,5209.090909090909
品牌经理,宝山区,6140.0
品牌经理,嘉定区,13840.0
品牌经理,静安区,9496.22641509434
品牌经理,崇明区,0.0
品牌经理,金山区,500.0
品牌经理,奉贤区,3563.6363636363635
商务渠道,上海,7574.277456647399
商务渠道,青浦区,6523.809523809524
商务渠道,杨浦区,8458.333333333334
商务渠道,徐汇区,8064.285714285715
商务渠道,浦东新区,7215.454545454545
商务渠道,长宁区,7026.829268292683
商务渠道,黄浦区,8259.25925925926
商务渠道,普陀区,6869.69696969697
商务渠道,闵行区,6926.086956521739
商务渠道,松江区,5607.692307692308
商务渠道,虹口区,9761.538461538461
商务渠道,宝山区,6773.684210526316
商务渠道,嘉定区,8686.363636363636
商务渠道,静安区,7229.166666666667
商务渠道,崇明区,0.0
商务渠道,金山区,6125.0
商务渠道,奉贤区,5500.0
app推广,上海,7033.333333333333
app推广,青浦区,7666.666666666667
app推广,杨浦区,8000.0
app推广,徐汇区,6583.333333333333
app推广,浦东新区,8222.222222222223
app推广,长宁区,8428.57142857143
app推广,黄浦区,8181.818181818182
app推广,普陀区,8222.222222222223
app推广,闵行区,7840.0
app推广,松江区,7818.181818181818
app推广,虹口区,8416.666666666666
app推广,宝山区,7409.090909090909
app推广,嘉定区,7933.333333333333
app推广,静安区,7250.0
app推广,崇明区,0.0
app推广,金山区,0.0
app推广,奉贤区,0.0
销售专员,上海,6879.335793357934
销售专员,青浦区,6503.571428571428
销售专员,杨浦区,7158.823529411765
销售专员,徐汇区,7665.384615384615
销售专员,浦东新区,7069.543147208122
销售专员,长宁区,6683.333333333333
销售专员,黄浦区,7450.0
销售专员,普陀区,6208.571428571428
销售专员,闵行区,7302.35294117647
销售专员,松江区,6063.888888888889
销售专员,虹口区,8192.307692307691
销售专员,宝山区,6411.363636363636
销售专员,嘉定区,6558.333333333333
销售专员,静安区,7165.306122448979
销售专员,崇明区,0.0
销售专员,金山区,6516.666666666667
销售专员,奉贤区,6683.333333333333
客户代表,上海,7486.060606060606
客户代表,青浦区,6777.777777777777
客户代表,杨浦区,6924.0
客户代表,徐汇区,8118.181818181818
客户代表,浦东新区,6964.772727272727
客户代表,长宁区,6674.193548387097
客户代表,黄浦区,6928.571428571428
客户代表,普陀区,7325.0
客户代表,闵行区,10393.939393939394
客户代表,松江区,8350.0
客户代表,虹口区,6256.25
客户代表,宝山区,7418.75
客户代表,嘉定区,6471.428571428572
客户代表,静安区,7373.333333333333
客户代表,崇明区,6000.0
客户代表,金山区,5500.0
客户代表,奉贤区,8000.0
bd经理,上海,8365.560165975105
bd经理,青浦区,6596.2962962962965
bd经理,杨浦区,7045.1612903225805
bd经理,徐汇区,7427.272727272727
bd经理,浦东新区,7191.428571428572
bd经理,长宁区,6192.452830188679
bd经理,黄浦区,8781.25
bd经理,普陀区,7355.31914893617
bd经理,闵行区,8643.75
bd经理,松江区,8846.153846153846
bd经理,虹口区,8768.0
bd经理,宝山区,7938.775510204082
bd经理,嘉定区,7982.978723404255
bd经理,静安区,7386.666666666667
bd经理,崇明区,5833.333333333333
bd经理,金山区,9000.0
bd经理,奉贤区,8115.384615384615
渠道销售,上海,7074.358974358975
渠道销售,青浦区,6645.454545454545
渠道销售,杨浦区,8090.909090909091
渠道销售,徐汇区,8477.777777777777
渠道销售,浦东新区,8993.103448275862
渠道销售,长宁区,7106.666666666667
渠道销售,黄浦区,7664.705882352941
渠道销售,普陀区,7320.833333333333
渠道销售,闵行区,6527.777777777777
渠道销售,松江区,5864.705882352941
渠道销售,虹口区,7154.545454545455
渠道销售,宝山区,6025.0
渠道销售,嘉定区,6766.666666666667
渠道销售,静安区,6845.1612903225805
渠道销售,崇明区,0.0
渠道销售,金山区,8000.0
渠道销售,奉贤区,6700.0
销售助理,上海,5750.558659217877
销售助理,青浦区,6095.238095238095
销售助理,杨浦区,6619.047619047619
销售助理,徐汇区,6353.846153846154
销售助理,浦东新区,6186.619718309859
销售助理,长宁区,6500.0
销售助理,黄浦区,6333.333333333333
销售助理,普陀区,6605.263157894737
销售助理,闵行区,6166.666666666667
销售助理,松江区,5435.185185185185
销售助理,虹口区,5625.0
销售助理,宝山区,5333.333333333333
销售助理,嘉定区,5944.444444444444
销售助理,静安区,6570.175438596491
销售助理,崇明区,0.0
销售助理,金山区,6142.857142857143
销售助理,奉贤区,5076.923076923077
销售顾问,上海,7893.859649122807
销售顾问,青浦区,7843.478260869565
销售顾问,杨浦区,7188.0952380952385
销售顾问,徐汇区,8185.542168674699
销售顾问,浦东新区,7461.2565445026175
销售顾问,长宁区,8437.5
销售顾问,黄浦区,6762.962962962963
销售顾问,普陀区,7407.5
销售顾问,闵行区,7124.705882352941
销售顾问,松江区,7642.857142857143
销售顾问,虹口区,7842.857142857143
销售顾问,宝山区,7990.566037735849
销售顾问,嘉定区,7819.512195121952
销售顾问,静安区,6398.387096774193
销售顾问,崇明区,0.0
销售顾问,金山区,8555.555555555555
销售顾问,奉贤区,8090.909090909091
营销主管,上海,8247.979797979799
营销主管,青浦区,10083.333333333334
营销主管,杨浦区,8090.909090909091
营销主管,徐汇区,8276.315789473685
营销主管,浦东新区,7124.731182795699
营销主管,长宁区,4245.454545454545
营销主管,黄浦区,6182.608695652174
营销主管,普陀区,6804.545454545455
营销主管,闵行区,6485.714285714285
营销主管,松江区,6618.75
营销主管,虹口区,7337.931034482759
营销主管,宝山区,11000.0
营销主管,嘉定区,6703.571428571428
营销主管,静安区,7168.085106382979
营销主管,崇明区,0.0
营销主管,金山区,10000.0
营销主管,奉贤区,8000.0
商务总监,上海,9550.757575757576
商务总监,青浦区,6960.0
商务总监,杨浦区,5380.0
商务总监,徐汇区,11500.0
商务总监,浦东新区,8282.608695652174
商务总监,长宁区,4375.0
商务总监,黄浦区,12476.923076923076
商务总监,普陀区,13125.0
商务总监,闵行区,10257.894736842105
商务总监,松江区,3087.5
商务总监,虹口区,36666.666666666664
商务总监,宝山区,433.3333333333333
商务总监,嘉定区,7750.0
商务总监,静安区,8662.5
商务总监,崇明区,0.0
商务总监,金山区,10000.0
商务总监,奉贤区,16000.0
城市经理,上海,10115.068493150686
城市经理,青浦区,7600.0
城市经理,杨浦区,19887.5
城市经理,徐汇区,8760.46511627907
城市经理,浦东新区,7636.8421052631575
城市经理,长宁区,6278.125
城市经理,黄浦区,10872.916666666666
城市经理,普陀区,6015.0
城市经理,闵行区,8567.34693877551
城市经理,松江区,7976.190476190476
城市经理,虹口区,9509.52380952381
城市经理,宝山区,7610.0
城市经理,嘉定区,6460.869565217391
城市经理,静安区,8456.521739130434
城市经理,崇明区,5700.0
城市经理,金山区,4875.0
城市经理,奉贤区,5250.0
招聘,上海,6890.948275862069
招聘,青浦区,7235.294117647059
招聘,杨浦区,7000.0
招聘,徐汇区,7867.420814479638
招聘,浦东新区,7002.2900763358775
招聘,长宁区,7146.428571428572
招聘,黄浦区,7797.8494623655915
招聘,普陀区,7071.428571428572
招聘,闵行区,6964.197530864198
招聘,松江区,7571.428571428572
招聘,虹口区,7111.111111111111
招聘,宝山区,7550.0
招聘,嘉定区,6461.538461538462
招聘,静安区,7536.986301369863
招聘,崇明区,0.0
招聘,金山区,5500.0
招聘,奉贤区,6600.0
人力资源专员,上海,6180.232558139535
人力资源专员,青浦区,5869.565217391304
人力资源专员,杨浦区,5940.0
人力资源专员,徐汇区,7352.216748768473
人力资源专员,浦东新区,6267.664670658683
人力资源专员,长宁区,5714.285714285715
人力资源专员,黄浦区,7920.0
人力资源专员,普陀区,5905.263157894737
人力资源专员,闵行区,6009.259259259259
人力资源专员,松江区,5666.666666666667
人力资源专员,虹口区,5882.35294117647
人力资源专员,宝山区,6074.074074074074
人力资源专员,嘉定区,5634.615384615385
人力资源专员,静安区,6313.953488372093
人力资源专员,崇明区,4050.0
人力资源专员,金山区,5666.666666666667
人力资源专员,奉贤区,6454.545454545455
绩效考核,上海,7057.142857142857
绩效考核,青浦区,4500.0
绩效考核,杨浦区,0.0
绩效考核,徐汇区,6583.333333333333
绩效考核,浦东新区,5933.333333333333
绩效考核,长宁区,7500.0
绩效考核,黄浦区,7500.0
绩效考核,普陀区,7250.0
绩效考核,闵行区,7666.666666666667
绩效考核,松江区,0.0
绩效考核,虹口区,10000.0
绩效考核,宝山区,8000.0
绩效考核,嘉定区,6500.0
绩效考核,静安区,7166.666666666667
绩效考核,崇明区,0.0
绩效考核,金山区,5000.0
绩效考核,奉贤区,7000.0
人力资源经理,上海,8497.860962566845
人力资源经理,青浦区,9214.285714285714
人力资源经理,杨浦区,4737.5
人力资源经理,徐汇区,8748.275862068966
人力资源经理,浦东新区,7225.490196078431
人力资源经理,长宁区,5872.727272727273
人力资源经理,黄浦区,11356.666666666666
人力资源经理,普陀区,7137.5
人力资源经理,闵行区,6303.773584905661
人力资源经理,松江区,6466.666666666667
人力资源经理,虹口区,7766.666666666667
人力资源经理,宝山区,7157.142857142857
人力资源经理,嘉定区,7040.0
人力资源经理,静安区,7890.476190476191
人力资源经理,崇明区,6000.0
人力资源经理,金山区,6255.555555555556
人力资源经理,奉贤区,2600.0
员工关系,上海,7235.585585585585
员工关系,青浦区,6833.333333333333
员工关系,杨浦区,7652.0
员工关系,徐汇区,8174.757281553398
员工关系,浦东新区,6319.540229885058
员工关系,长宁区,6375.0
员工关系,黄浦区,7600.0
员工关系,普陀区,7232.0
员工关系,闵行区,6660.0
员工关系,松江区,6923.076923076923
员工关系,虹口区,5357.142857142857
员工关系,宝山区,6760.0
员工关系,嘉定区,7900.0
员工关系,静安区,6635.294117647059
员工关系,崇明区,6000.0
员工关系,金山区,9000.0
员工关系,奉贤区,7500.0
出纳,上海,5227.173913043478
出纳,青浦区,5200.0
出纳,杨浦区,5277.777777777777
出纳,徐汇区,5500.0
出纳,浦东新区,5619.2307692307695
出纳,长宁区,5431.818181818182
出纳,黄浦区,5564.705882352941
出纳,普陀区,5255.555555555556
出纳,闵行区,5468.085106382979
出纳,松江区,5146.341463414634
出纳,虹口区,5368.421052631579
出纳,宝山区,4687.5
出纳,嘉定区,5050.0
出纳,静安区,5518.518518518518
出纳,崇明区,0.0
出纳,金山区,4800.0
出纳,奉贤区,7125.0
税务,上海,7046.25
税务,青浦区,6125.0
税务,杨浦区,5185.714285714285
税务,徐汇区,6709.677419354839
税务,浦东新区,5926.666666666667
税务,长宁区,6500.0
税务,黄浦区,7444.444444444444
税务,普陀区,5250.0
税务,闵行区,5580.0
税务,松江区,5000.0
税务,虹口区,5592.857142857143
税务,宝山区,1800.0
税务,嘉定区,8333.333333333334
税务,静安区,8219.047619047618
税务,崇明区,0.0
税务,金山区,0.0
税务,奉贤区,4500.0
财务经理,上海,6163.74269005848
财务经理,青浦区,4890.0
财务经理,杨浦区,7733.333333333333
财务经理,徐汇区,4714.285714285715
财务经理,浦东新区,10440.0
财务经理,长宁区,7795.652173913043
财务经理,黄浦区,8341.176470588236
财务经理,普陀区,6428.571428571428
财务经理,闵行区,6106.122448979592
财务经理,松江区,6889.473684210527
财务经理,虹口区,7640.0
财务经理,宝山区,5757.142857142857
财务经理,嘉定区,5062.5
财务经理,静安区,8612.5
财务经理,崇明区,20000.0
财务经理,金山区,10750.0
财务经理,奉贤区,6900.0
财务分析,上海,7795.454545454545
财务分析,青浦区,6166.666666666667
财务分析,杨浦区,6166.666666666667
财务分析,徐汇区,5036.363636363636
财务分析,浦东新区,8562.068965517241
财务分析,长宁区,7544.444444444444
