lng,lat,value
121.4848682,31.24077607,6658.450704225352
121.1305531,31.15545432,5555.555555555556
121.5325199,31.26552414,5700.0
121.4433964,31.19455677,7238.0952380952385
121.5504546,31.22734829,6375.0
121.4304544,31.22684797,6250.0
121.4915856,31.23724715,5266.666666666667
121.4035693,31.25497337,7325.0
121.3886119,31.11884258,6641.176470588235
121.2344796,31.03713518,6571.428571428572
121.5115865,31.2697467,7256.818181818182
121.496563,31.41027947,7100.0
121.2725951,31.38015534,5300.0
121.4534318,31.23384493,6653.846153846154
121.4805037,30.92372011,8000.0
