lng,lat,value
121.4848682,31.24077607,7033.333333333333
121.1305531,31.15545432,7666.666666666667
121.5325199,31.26552414,8000.0
121.4433964,31.19455677,6583.333333333333
121.5504546,31.22734829,8222.222222222223
121.4304544,31.22684797,8428.57142857143
121.4915856,31.23724715,8181.818181818182
121.4035693,31.25497337,8222.222222222223
121.3886119,31.11884258,7840.0
121.2344796,31.03713518,7818.181818181818
121.5115865,31.2697467,8416.666666666666
121.496563,31.41027947,7409.090909090909
121.2725951,31.38015534,7933.333333333333
121.4534318,31.23384493,7250.0
121.4805037,30.92372011,0.0
