lng,lat,value
121.4848682,31.24077607,6918.30985915493
121.1305531,31.15545432,7800.0
121.5325199,31.26552414,7571.428571428572
121.4433964,31.19455677,7076.190476190476
121.5504546,31.22734829,6872.093023255814
121.4304544,31.22684797,7500.0
121.4915856,31.23724715,7250.0
121.4035693,31.25497337,6750.0
121.3886119,31.11884258,6709.677419354839
121.2344796,31.03713518,7750.0
121.5115865,31.2697467,7400.0
121.496563,31.41027947,7300.0
121.2725951,31.38015534,7666.666666666667
121.4534318,31.23384493,8666.666666666666
121.4035569,31.62856998,8000.0
121.34848,30.74785238,8000.0
121.4805037,30.92372011,8000.0
