lng,lat,value
121.4848682,31.24077607,6324.285714285715
121.1305531,31.15545432,8125.0
121.5325199,31.26552414,6666.666666666667
121.4433964,31.19455677,5333.333333333333
121.5504546,31.22734829,5433.333333333333
121.4304544,31.22684797,6600.0
121.4915856,31.23724715,7050.0
121.4035693,31.25497337,6590.909090909091
121.3886119,31.11884258,7046.153846153846
121.2344796,31.03713518,6444.444444444444
121.5115865,31.2697467,7000.0
121.496563,31.41027947,6000.0
121.2725951,31.38015534,6800.0
121.4534318,31.23384493,7842.105263157895
121.34848,30.74785238,6000.0
121.4805037,30.92372011,7000.0
